cod,nome,year,pop
1711506,Jaú do Tocantins (TO),2019,3849
1711506,Jaú do Tocantins (TO),2020,3878
1711506,Jaú do Tocantins (TO),2021,3906
1711803,Juarina (TO),2011,2224
1711803,Juarina (TO),2012,2216
1711803,Juarina (TO),2013,2262
1711803,Juarina (TO),2014,2253
1711803,Juarina (TO),2015,2245
1711803,Juarina (TO),2016,2237
1711803,Juarina (TO),2017,2229
1711803,Juarina (TO),2018,2202
1711803,Juarina (TO),2019,2193
1711803,Juarina (TO),2020,2184
1711803,Juarina (TO),2021,2174
1711902,Lagoa da Confusão (TO),2011,10521
1711902,Lagoa da Confusão (TO),2012,10821
1711902,Lagoa da Confusão (TO),2013,11525
1711902,Lagoa da Confusão (TO),2014,11859
1711902,Lagoa da Confusão (TO),2015,12184
1711902,Lagoa da Confusão (TO),2016,12501
1711902,Lagoa da Confusão (TO),2017,12808
1711902,Lagoa da Confusão (TO),2018,13034
1711902,Lagoa da Confusão (TO),2019,13357
1711902,Lagoa da Confusão (TO),2020,13676
1711902,Lagoa da Confusão (TO),2021,13989
1711951,Lagoa do Tocantins (TO),2011,3602
1711951,Lagoa do Tocantins (TO),2012,3676
1711951,Lagoa do Tocantins (TO),2013,3875
1711951,Lagoa do Tocantins (TO),2014,3957
1711951,Lagoa do Tocantins (TO),2015,4037
1711951,Lagoa do Tocantins (TO),2016,4115
1711951,Lagoa do Tocantins (TO),2017,4191
1711951,Lagoa do Tocantins (TO),2018,4237
1711951,Lagoa do Tocantins (TO),2019,4316
1711951,Lagoa do Tocantins (TO),2020,4393
1711951,Lagoa do Tocantins (TO),2021,4470
1712009,Lajeado (TO),2011,2806
1712009,Lajeado (TO),2012,2838
1712009,Lajeado (TO),2013,2956
1712009,Lajeado (TO),2014,2991
1712009,Lajeado (TO),2015,3026
1712009,Lajeado (TO),2016,3059
1712009,Lajeado (TO),2017,3092
1712009,Lajeado (TO),2018,3101
1712009,Lajeado (TO),2019,3134
1712009,Lajeado (TO),2020,3167
1712009,Lajeado (TO),2021,3199
1712157,Lavandeira (TO),2011,1636
1712157,Lavandeira (TO),2012,1665
1712157,Lavandeira (TO),2013,1749
1712157,Lavandeira (TO),2014,1782
1712157,Lavandeira (TO),2015,1814
1712157,Lavandeira (TO),2016,1845
1712157,Lavandeira (TO),2017,1875
1712157,Lavandeira (TO),2018,1892
1712157,Lavandeira (TO),2019,1923
1712157,Lavandeira (TO),2020,1954
1712157,Lavandeira (TO),2021,1984
1712405,Lizarda (TO),2011,3721
1712405,Lizarda (TO),2012,3716
1712405,Lizarda (TO),2013,3806
1712405,Lizarda (TO),2014,3801
1712405,Lizarda (TO),2015,3796
1712405,Lizarda (TO),2016,3791
1712405,Lizarda (TO),2017,3787
1712405,Lizarda (TO),2018,3748
1712405,Lizarda (TO),2019,3740
1712405,Lizarda (TO),2020,3733
1712405,Lizarda (TO),2021,3727
1712454,Luzinópolis (TO),2011,2669
1712454,Luzinópolis (TO),2012,2713
1712454,Luzinópolis (TO),2013,2847
1712454,Luzinópolis (TO),2014,2896
1712454,Luzinópolis (TO),2015,2945
1712454,Luzinópolis (TO),2016,2992
1712454,Luzinópolis (TO),2017,3038
1712454,Luzinópolis (TO),2018,3060
1712454,Luzinópolis (TO),2019,3108
1712454,Luzinópolis (TO),2020,3154
1712454,Luzinópolis (TO),2021,3200
1712504,Marianópolis do Tocantins (TO),2011,4431
1712504,Marianópolis do Tocantins (TO),2012,4507
1712504,Marianópolis do Tocantins (TO),2013,4730
1712504,Marianópolis do Tocantins (TO),2014,4814
1712504,Marianópolis do Tocantins (TO),2015,4896
1712504,Marianópolis do Tocantins (TO),2016,4976
1712504,Marianópolis do Tocantins (TO),2017,5054
1712504,Marianópolis do Tocantins (TO),2018,5094
1712504,Marianópolis do Tocantins (TO),2019,5175
1712504,Marianópolis do Tocantins (TO),2020,5254
1712504,Marianópolis do Tocantins (TO),2021,5332
1712702,Mateiros (TO),2011,2268
1712702,Mateiros (TO),2012,2311
1712702,Mateiros (TO),2013,2430
1712702,Mateiros (TO),2014,2478
1712702,Mateiros (TO),2015,2524
1712702,Mateiros (TO),2016,2570
1712702,Mateiros (TO),2017,2614
1712702,Mateiros (TO),2018,2638
1712702,Mateiros (TO),2019,2684
1712702,Mateiros (TO),2020,2729
1712702,Mateiros (TO),2021,2773
1712801,Maurilândia do Tocantins (TO),2011,3178
1712801,Maurilândia do Tocantins (TO),2012,3200
1712801,Maurilândia do Tocantins (TO),2013,3313
1712801,Maurilândia do Tocantins (TO),2014,3338
1712801,Maurilândia do Tocantins (TO),2015,3362
1712801,Maurilândia do Tocantins (TO),2016,3386
1712801,Maurilândia do Tocantins (TO),2017,3409
1712801,Maurilândia do Tocantins (TO),2018,3403
1712801,Maurilândia do Tocantins (TO),2019,3426
1712801,Maurilândia do Tocantins (TO),2020,3448
1712801,Maurilândia do Tocantins (TO),2021,3470
1713205,Miracema do Tocantins (TO),2011,20396
1713205,Miracema do Tocantins (TO),2012,20117
1713205,Miracema do Tocantins (TO),2013,20243
1713205,Miracema do Tocantins (TO),2014,19934
1713205,Miracema do Tocantins (TO),2015,19634
1713205,Miracema do Tocantins (TO),2016,19340
1713205,Miracema do Tocantins (TO),2017,19055
1713205,Miracema do Tocantins (TO),2018,18566
1713205,Miracema do Tocantins (TO),2019,18248
1713205,Miracema do Tocantins (TO),2020,17936
1713205,Miracema do Tocantins (TO),2021,17628
1713304,Miranorte (TO),2011,12687
1713304,Miranorte (TO),2012,12747
1713304,Miranorte (TO),2013,13164
1713304,Miranorte (TO),2014,13232
1713304,Miranorte (TO),2015,13298
1713304,Miranorte (TO),2016,13363
1713304,Miranorte (TO),2017,13426
1713304,Miranorte (TO),2018,13375
1713304,Miranorte (TO),2019,13434
1713304,Miranorte (TO),2020,13493
1713304,Miranorte (TO),2021,13551
1713601,Monte do Carmo (TO),2011,6833
1713601,Monte do Carmo (TO),2012,6946
1713601,Monte do Carmo (TO),2013,7286
1713601,Monte do Carmo (TO),2014,7412
1713601,Monte do Carmo (TO),2015,7535
1713601,Monte do Carmo (TO),2016,7654
1713601,Monte do Carmo (TO),2017,7770
1713601,Monte do Carmo (TO),2018,7827
1713601,Monte do Carmo (TO),2019,7947
1713601,Monte do Carmo (TO),2020,8066
1713601,Monte do Carmo (TO),2021,8182
1713700,Monte Santo do Tocantins (TO),2011,2102
1713700,Monte Santo do Tocantins (TO),2012,2118
1713700,Monte Santo do Tocantins (TO),2013,2196
1713700,Monte Santo do Tocantins (TO),2014,2213
1713700,Monte Santo do Tocantins (TO),2015,2231
1713700,Monte Santo do Tocantins (TO),2016,2248
1713700,Monte Santo do Tocantins (TO),2017,2264
1713700,Monte Santo do Tocantins (TO),2018,2263
1713700,Monte Santo do Tocantins (TO),2019,2279
1713700,Monte Santo do Tocantins (TO),2020,2295
1713700,Monte Santo do Tocantins (TO),2021,2311
1713809,Palmeiras do Tocantins (TO),2011,5826
1713809,Palmeiras do Tocantins (TO),2012,5909
1713809,Palmeiras do Tocantins (TO),2013,6180
1713809,Palmeiras do Tocantins (TO),2014,6272
1713809,Palmeiras do Tocantins (TO),2015,6362
1713809,Palmeiras do Tocantins (TO),2016,6450
1713809,Palmeiras do Tocantins (TO),2017,6535
1713809,Palmeiras do Tocantins (TO),2018,6570
1713809,Palmeiras do Tocantins (TO),2019,6658
1713809,Palmeiras do Tocantins (TO),2020,6745
1713809,Palmeiras do Tocantins (TO),2021,6830
1713957,Muricilândia (TO),2011,3189
1713957,Muricilândia (TO),2012,3224
1713957,Muricilândia (TO),2013,3356
1713957,Muricilândia (TO),2014,3395
1713957,Muricilândia (TO),2015,3433
1713957,Muricilândia (TO),2016,3470
1713957,Muricilândia (TO),2017,3507
1713957,Muricilândia (TO),2018,3514
1713957,Muricilândia (TO),2019,3551
1713957,Muricilândia (TO),2020,3587
1713957,Muricilândia (TO),2021,3623
1714203,Natividade (TO),2011,9011
1714203,Natividade (TO),2012,9021
1714203,Natividade (TO),2013,9268
1714203,Natividade (TO),2014,9279
1714203,Natividade (TO),2015,9291
1714203,Natividade (TO),2016,9301
1714203,Natividade (TO),2017,9312
1714203,Natividade (TO),2018,9239
1714203,Natividade (TO),2019,9244
1714203,Natividade (TO),2020,9250
1714203,Natividade (TO),2021,9256
1714302,Nazaré (TO),2011,4328
1714302,Nazaré (TO),2012,4271
1714302,Nazaré (TO),2013,4301
1714302,Nazaré (TO),2014,4239
1714302,Nazaré (TO),2015,4177
1714302,Nazaré (TO),2016,4118
1714302,Nazaré (TO),2017,4060
1714302,Nazaré (TO),2018,3959
1714302,Nazaré (TO),2019,3898
1714302,Nazaré (TO),2020,3834
1714302,Nazaré (TO),2021,3772
1714880,Nova Olinda (TO),2011,10786
1714880,Nova Olinda (TO),2012,10883
1714880,Nova Olinda (TO),2013,11301
1714880,Nova Olinda (TO),2014,11408
1714880,Nova Olinda (TO),2015,11513
1714880,Nova Olinda (TO),2016,11616
1714880,Nova Olinda (TO),2017,11715
1714880,Nova Olinda (TO),2018,11719
1714880,Nova Olinda (TO),2019,11819
1714880,Nova Olinda (TO),2020,11917
1714880,Nova Olinda (TO),2021,12014
1715002,Nova Rosalândia (TO),2011,3815
1715002,Nova Rosalândia (TO),2012,3858
1715002,Nova Rosalândia (TO),2013,4018
1715002,Nova Rosalândia (TO),2014,4066
1715002,Nova Rosalândia (TO),2015,4113
1715002,Nova Rosalândia (TO),2016,4159
1715002,Nova Rosalândia (TO),2017,4203
1715002,Nova Rosalândia (TO),2018,4215
1715002,Nova Rosalândia (TO),2019,4260
1715002,Nova Rosalândia (TO),2020,4304
1715002,Nova Rosalândia (TO),2021,4348
1715101,Novo Acordo (TO),2011,3817
1715101,Novo Acordo (TO),2012,3869
1715101,Novo Acordo (TO),2013,4043
1715101,Novo Acordo (TO),2014,4101
1715101,Novo Acordo (TO),2015,4158
1715101,Novo Acordo (TO),2016,4213
1715101,Novo Acordo (TO),2017,4267
1715101,Novo Acordo (TO),2018,4287
1715101,Novo Acordo (TO),2019,4342
1715101,Novo Acordo (TO),2020,4397
1715101,Novo Acordo (TO),2021,4450
1715150,Novo Alegre (TO),2011,2287
1715150,Novo Alegre (TO),2012,2288
1715150,Novo Alegre (TO),2013,2349
1715150,Novo Alegre (TO),2014,2350
1715150,Novo Alegre (TO),2015,2351
1715150,Novo Alegre (TO),2016,2352
1715150,Novo Alegre (TO),2017,2353
1715150,Novo Alegre (TO),2018,2332
1715150,Novo Alegre (TO),2019,2332
1715150,Novo Alegre (TO),2020,2332
1715150,Novo Alegre (TO),2021,2332
1715259,Novo Jardim (TO),2011,2481
1715259,Novo Jardim (TO),2012,2504
1715259,Novo Jardim (TO),2013,2600
1715259,Novo Jardim (TO),2014,2625
1715259,Novo Jardim (TO),2015,2650
1715259,Novo Jardim (TO),2016,2674
1715259,Novo Jardim (TO),2017,2697
1715259,Novo Jardim (TO),2018,2698
1715259,Novo Jardim (TO),2019,2722
1715259,Novo Jardim (TO),2020,2745
1715259,Novo Jardim (TO),2021,2768
1715507,Oliveira de Fátima (TO),2011,1044
1715507,Oliveira de Fátima (TO),2012,1049
1715507,Oliveira de Fátima (TO),2013,1085
1715507,Oliveira de Fátima (TO),2014,1091
1715507,Oliveira de Fátima (TO),2015,1098
1715507,Oliveira de Fátima (TO),2016,1104
1715507,Oliveira de Fátima (TO),2017,1110
1715507,Oliveira de Fátima (TO),2018,1106
1715507,Oliveira de Fátima (TO),2019,1112
1715507,Oliveira de Fátima (TO),2020,1118
1715507,Oliveira de Fátima (TO),2021,1124
1715705,Palmeirante (TO),2011,5058
1715705,Palmeirante (TO),2012,5157
1715705,Palmeirante (TO),2013,5432
1715705,Palmeirante (TO),2014,5543
1715705,Palmeirante (TO),2015,5651
1715705,Palmeirante (TO),2016,5757
1715705,Palmeirante (TO),2017,5859
1715705,Palmeirante (TO),2018,5919
1715705,Palmeirante (TO),2019,6026
1715705,Palmeirante (TO),2020,6131
1715705,Palmeirante (TO),2021,6234
1715754,Palmeirópolis (TO),2011,7360
1715754,Palmeirópolis (TO),2012,7380
1715754,Palmeirópolis (TO),2013,7600
1715754,Palmeirópolis (TO),2014,7623
1715754,Palmeirópolis (TO),2015,7645
1715754,Palmeirópolis (TO),2016,7666
1715754,Palmeirópolis (TO),2017,7687
1715754,Palmeirópolis (TO),2018,7641
1715754,Palmeirópolis (TO),2019,7659
1715754,Palmeirópolis (TO),2020,7676
1715754,Palmeirópolis (TO),2021,7694
1716109,Paraíso do Tocantins (TO),2011,45054
1716109,Paraíso do Tocantins (TO),2012,45669
1716109,Paraíso do Tocantins (TO),2013,47724
1716109,Paraíso do Tocantins (TO),2014,48409
1716109,Paraíso do Tocantins (TO),2015,49076
1716109,Paraíso do Tocantins (TO),2016,49727
1716109,Paraíso do Tocantins (TO),2017,50360
1716109,Paraíso do Tocantins (TO),2018,50602
1716109,Paraíso do Tocantins (TO),2019,51252
1716109,Paraíso do Tocantins (TO),2020,51891
1716109,Paraíso do Tocantins (TO),2021,52521
1716208,Paranã (TO),2011,10333
1716208,Paranã (TO),2012,10327
1716208,Paranã (TO),2013,10585
1716208,Paranã (TO),2014,10579
1716208,Paranã (TO),2015,10573
1716208,Paranã (TO),2016,10568
1716208,Paranã (TO),2017,10562
1716208,Paranã (TO),2018,10461
1716208,Paranã (TO),2019,10449
1716208,Paranã (TO),2020,10437
1716208,Paranã (TO),2021,10426
1716307,Pau D'Arco (TO),2011,4608
1716307,Pau D'Arco (TO),2012,4627
1716307,Pau D'Arco (TO),2013,4772
1716307,Pau D'Arco (TO),2014,4793
1716307,Pau D'Arco (TO),2015,4814
1716307,Pau D'Arco (TO),2016,4834
1716307,Pau D'Arco (TO),2017,4853
1716307,Pau D'Arco (TO),2018,4831
1716307,Pau D'Arco (TO),2019,4849
1716307,Pau D'Arco (TO),2020,4867
1716307,Pau D'Arco (TO),2021,4885
1716505,Pedro Afonso (TO),2011,11732
1716505,Pedro Afonso (TO),2012,11919
1716505,Pedro Afonso (TO),2013,12490
1716505,Pedro Afonso (TO),2014,12698
1716505,Pedro Afonso (TO),2015,12900
1716505,Pedro Afonso (TO),2016,13097
1716505,Pedro Afonso (TO),2017,13288
1716505,Pedro Afonso (TO),2018,13380
1716505,Pedro Afonso (TO),2019,13578
1716505,Pedro Afonso (TO),2020,13773
1716505,Pedro Afonso (TO),2021,13964
1716604,Peixe (TO),2011,10509
1716604,Peixe (TO),2012,10629
1716604,Peixe (TO),2013,11075
1716604,Peixe (TO),2014,11209
1716604,Peixe (TO),2015,11340
1716604,Peixe (TO),2016,11467
1716604,Peixe (TO),2017,11591
1716604,Peixe (TO),2018,11623
1716604,Peixe (TO),2019,11749
1716604,Peixe (TO),2020,11873
1716604,Peixe (TO),2021,11996
1716653,Pequizeiro (TO),2011,5090
1716653,Pequizeiro (TO),2012,5124
1716653,Pequizeiro (TO),2013,5305
1716653,Pequizeiro (TO),2014,5344
1716653,Pequizeiro (TO),2015,5381
1716653,Pequizeiro (TO),2016,5418
1716653,Pequizeiro (TO),2017,5453
1716653,Pequizeiro (TO),2018,5443
1716653,Pequizeiro (TO),2019,5477
1716653,Pequizeiro (TO),2020,5512
1716653,Pequizeiro (TO),2021,5546
1716703,Colméia (TO),2011,8555
1716703,Colméia (TO),2012,8500
1716703,Colméia (TO),2013,8642
1716703,Colméia (TO),2014,8581
1716703,Colméia (TO),2015,8522
1716703,Colméia (TO),2016,8465
1716703,Colméia (TO),2017,8409
1716703,Colméia (TO),2018,8270
1716703,Colméia (TO),2019,8205
1716703,Colméia (TO),2020,8141
1716703,Colméia (TO),2021,8078
1717008,Pindorama do Tocantins (TO),2011,4493
1717008,Pindorama do Tocantins (TO),2012,4479
1717008,Pindorama do Tocantins (TO),2013,4576
1717008,Pindorama do Tocantins (TO),2014,4562
1717008,Pindorama do Tocantins (TO),2015,4547
1717008,Pindorama do Tocantins (TO),2016,4534
1717008,Pindorama do Tocantins (TO),2017,4520
1717008,Pindorama do Tocantins (TO),2018,4464
1717008,Pindorama do Tocantins (TO),2019,4447
1717008,Pindorama do Tocantins (TO),2020,4430
1717008,Pindorama do Tocantins (TO),2021,4414
1717206,Piraquê (TO),2011,2927
1717206,Piraquê (TO),2012,2933
1717206,Piraquê (TO),2013,3017
1717206,Piraquê (TO),2014,3024
1717206,Piraquê (TO),2015,3031
1717206,Piraquê (TO),2016,3038
1717206,Piraquê (TO),2017,3044
1717206,Piraquê (TO),2018,3023
1717206,Piraquê (TO),2019,3028
1717206,Piraquê (TO),2020,3033
1717206,Piraquê (TO),2021,3038
1717503,Pium (TO),2011,6783
1717503,Pium (TO),2012,6869
1717503,Pium (TO),2013,7168
1717503,Pium (TO),2014,7264
1717503,Pium (TO),2015,7357
1717503,Pium (TO),2016,7447
1717503,Pium (TO),2017,7536
1717503,Pium (TO),2018,7564
1717503,Pium (TO),2019,7654
1717503,Pium (TO),2020,7743
1717503,Pium (TO),2021,7830
1717800,Ponte Alta do Bom Jesus (TO),2011,4542
1717800,Ponte Alta do Bom Jesus (TO),2012,4540
1717800,Ponte Alta do Bom Jesus (TO),2013,4654
1717800,Ponte Alta do Bom Jesus (TO),2014,4652
1717800,Ponte Alta do Bom Jesus (TO),2015,4649
1717800,Ponte Alta do Bom Jesus (TO),2016,4647
1717800,Ponte Alta do Bom Jesus (TO),2017,4645
1717800,Ponte Alta do Bom Jesus (TO),2018,4601
1717800,Ponte Alta do Bom Jesus (TO),2019,4596
1717800,Ponte Alta do Bom Jesus (TO),2020,4591
1717800,Ponte Alta do Bom Jesus (TO),2021,4586
1717909,Ponte Alta do Tocantins (TO),2011,7258
1717909,Ponte Alta do Tocantins (TO),2012,7333
1717909,Ponte Alta do Tocantins (TO),2013,7628
1717909,Ponte Alta do Tocantins (TO),2014,7712
1717909,Ponte Alta do Tocantins (TO),2015,7793
1717909,Ponte Alta do Tocantins (TO),2016,7872
1717909,Ponte Alta do Tocantins (TO),2017,7949
1717909,Ponte Alta do Tocantins (TO),2018,7961
1717909,Ponte Alta do Tocantins (TO),2019,8039
1717909,Ponte Alta do Tocantins (TO),2020,8116
1717909,Ponte Alta do Tocantins (TO),2021,8192
1718006,Porto Alegre do Tocantins (TO),2011,2827
1718006,Porto Alegre do Tocantins (TO),2012,2857
1718006,Porto Alegre do Tocantins (TO),2013,2973
1718006,Porto Alegre do Tocantins (TO),2014,3007
1718006,Porto Alegre do Tocantins (TO),2015,3039
1718006,Porto Alegre do Tocantins (TO),2016,3071
1718006,Porto Alegre do Tocantins (TO),2017,3102
1718006,Porto Alegre do Tocantins (TO),2018,3108
1718006,Porto Alegre do Tocantins (TO),2019,3139
1718006,Porto Alegre do Tocantins (TO),2020,3170
1718006,Porto Alegre do Tocantins (TO),2021,3200
1718204,Porto Nacional (TO),2011,49465
1718204,Porto Nacional (TO),2012,49774
1718204,Porto Nacional (TO),2013,51501
1718204,Porto Nacional (TO),2014,51846
1718204,Porto Nacional (TO),2015,52182
1718204,Porto Nacional (TO),2016,52510
1718204,Porto Nacional (TO),2017,52828
1718204,Porto Nacional (TO),2018,52700
1718204,Porto Nacional (TO),2019,53010
1718204,Porto Nacional (TO),2020,53316
1718204,Porto Nacional (TO),2021,53618
1718303,Praia Norte (TO),2011,7727
1718303,Praia Norte (TO),2012,7792
1718303,Praia Norte (TO),2013,8085
1718303,Praia Norte (TO),2014,8158
1718303,Praia Norte (TO),2015,8229
1718303,Praia Norte (TO),2016,8298
1718303,Praia Norte (TO),2017,8365
1718303,Praia Norte (TO),2018,8365
1718303,Praia Norte (TO),2019,8432
1718303,Praia Norte (TO),2020,8498
1718303,Praia Norte (TO),2021,8563
1718402,Presidente Kennedy (TO),2011,3676
1718402,Presidente Kennedy (TO),2012,3670
1718402,Presidente Kennedy (TO),2013,3756
1718402,Presidente Kennedy (TO),2014,3750
1718402,Presidente Kennedy (TO),2015,3744
1718402,Presidente Kennedy (TO),2016,3738
1718402,Presidente Kennedy (TO),2017,3733
1718402,Presidente Kennedy (TO),2018,3692
1718402,Presidente Kennedy (TO),2019,3684
1718402,Presidente Kennedy (TO),2020,3676
1718402,Presidente Kennedy (TO),2021,3668
1718451,Pugmil (TO),2011,2399
1718451,Pugmil (TO),2012,2427
1718451,Pugmil (TO),2013,2529
1718451,Pugmil (TO),2014,2561
1718451,Pugmil (TO),2015,2591
1718451,Pugmil (TO),2016,2621
1718451,Pugmil (TO),2017,2650
1718451,Pugmil (TO),2018,2659
1718451,Pugmil (TO),2019,2688
1718451,Pugmil (TO),2020,2717
1718451,Pugmil (TO),2021,2746
1718501,Recursolândia (TO),2011,3817
1718501,Recursolândia (TO),2012,3864
1718501,Recursolândia (TO),2013,4029
1718501,Recursolândia (TO),2014,4081
1718501,Recursolândia (TO),2015,4132
1718501,Recursolândia (TO),2016,4182
1718501,Recursolândia (TO),2017,4230
1718501,Recursolândia (TO),2018,4244
1718501,Recursolândia (TO),2019,4293
1718501,Recursolândia (TO),2020,4342
1718501,Recursolândia (TO),2021,4389
1718550,Riachinho (TO),2011,4231
1718550,Riachinho (TO),2012,4270
1718550,Riachinho (TO),2013,4435
1718550,Riachinho (TO),2014,4478
1718550,Riachinho (TO),2015,4520
1718550,Riachinho (TO),2016,4561
1718550,Riachinho (TO),2017,4601
1718550,Riachinho (TO),2018,4604
1718550,Riachinho (TO),2019,4645
1718550,Riachinho (TO),2020,4684
1718550,Riachinho (TO),2021,4723
1718659,Rio da Conceição (TO),2011,1755
1718659,Rio da Conceição (TO),2012,1794
1718659,Rio da Conceição (TO),2013,1895
1718659,Rio da Conceição (TO),2014,1938
1718659,Rio da Conceição (TO),2015,1980
1718659,Rio da Conceição (TO),2016,2021
1718659,Rio da Conceição (TO),2017,2061
1718659,Rio da Conceição (TO),2018,2088
1718659,Rio da Conceição (TO),2019,2130
1718659,Rio da Conceição (TO),2020,2171
1718659,Rio da Conceição (TO),2021,2211
1718709,Rio dos Bois (TO),2011,2594
1718709,Rio dos Bois (TO),2012,2616
1718709,Rio dos Bois (TO),2013,2715
1718709,Rio dos Bois (TO),2014,2740
1718709,Rio dos Bois (TO),2015,2764
1718709,Rio dos Bois (TO),2016,2787
1718709,Rio dos Bois (TO),2017,2810
1718709,Rio dos Bois (TO),2018,2811
1718709,Rio dos Bois (TO),2019,2834
1718709,Rio dos Bois (TO),2020,2856
1718709,Rio dos Bois (TO),2021,2879
1718758,Rio Sono (TO),2011,6267
1718758,Rio Sono (TO),2012,6279
1718758,Rio Sono (TO),2013,6459
1718758,Rio Sono (TO),2014,6473
1718758,Rio Sono (TO),2015,6486
1718758,Rio Sono (TO),2016,6500
1718758,Rio Sono (TO),2017,6512
1718758,Rio Sono (TO),2018,6468
1718758,Rio Sono (TO),2019,6478
1718758,Rio Sono (TO),2020,6488
1718758,Rio Sono (TO),2021,6498
1718808,Sampaio (TO),2011,3946
1718808,Sampaio (TO),2012,4025
1718808,Sampaio (TO),2013,4241
1718808,Sampaio (TO),2014,4329
