id,year,cob_bf,p_ab_lp,ubs_p_100_h
1300805,2017,88.95,90.31,"0,20"
1300805,2018,,,"0,20"
1300805,2019,,,"0,19"
1300805,2020,,,"0,22"
1300839,2010,,,
1300839,2011,,,
1300839,2012,,,
1300839,2013,,,
1300839,2014,,,
1300839,2015,87.48,85.14,"0,32"
1300839,2016,89.44,86.81,"0,32"
1300839,2017,89.48,83.85,"0,31"
1300839,2018,,,"0,31"
1300839,2019,,,"0,31"
1300839,2020,,,"0,30"
1300904,2010,,,
1300904,2011,,,
1300904,2012,,,
1300904,2013,,,
1300904,2014,,,
1300904,2015,90.42,95.15,"0,00"
1300904,2016,91.77,93.58,"0,00"
1300904,2017,89.65,92.41,"0,00"
1300904,2018,,,"0,07"
1300904,2019,,,"0,13"
1300904,2020,,,"0,13"
1301001,2010,,,
1301001,2011,,,
1301001,2012,,,
1301001,2013,,,
1301001,2014,,,
1301001,2015,81.54,98.1,"0,11"
1301001,2016,95.01,98.61,"0,11"
1301001,2017,93.75,95.86,"0,21"
1301001,2018,,,"0,21"
1301001,2019,,,"0,21"
1301001,2020,,,"0,21"
1301100,2010,,,
1301100,2011,,,
1301100,2012,,,
1301100,2013,,,
1301100,2014,,,
1301100,2015,89.83,95.18,"0,06"
1301100,2016,89.69,94.98,"0,05"
1301100,2017,86.7,91.36,"0,08"
1301100,2018,,,"0,08"
1301100,2019,,,"0,13"
1301100,2020,,,"0,37"
1301159,2010,,,
1301159,2011,,,
1301159,2012,,,
1301159,2013,,,
1301159,2014,,,
1301159,2015,89.65,90.72,"0,04"
1301159,2016,88.68,88.61,"0,04"
1301159,2017,90.2,90.88,"0,03"
1301159,2018,,,"0,00"
1301159,2019,,,"0,00"
1301159,2020,,,"0,00"
1301209,2010,,,
1301209,2011,,,
1301209,2012,,,
1301209,2013,,,
1301209,2014,,,
1301209,2015,85.59,89.16,"0,13"
1301209,2016,88.44,89.22,"0,14"
1301209,2017,89.35,89.01,"0,15"
1301209,2018,,,"0,15"
1301209,2019,,,"0,17"
1301209,2020,,,"0,16"
1301308,2010,,,
1301308,2011,,,
1301308,2012,,,
1301308,2013,,,
1301308,2014,,,
1301308,2015,94.18,94.84,"0,00"
1301308,2016,93.86,95.67,"0,00"
1301308,2017,87.99,77.77,"0,00"
1301308,2018,,,"0,00"
1301308,2019,,,"0,00"
1301308,2020,,,"0,00"
1301407,2010,,,
1301407,2011,,,
1301407,2012,,,
1301407,2013,,,
1301407,2014,,,
1301407,2015,91.17,98.68,"0,12"
1301407,2016,93.53,98.26,"0,12"
1301407,2017,94.11,97.81,"0,12"
1301407,2018,,,"0,12"
1301407,2019,,,"0,11"
1301407,2020,,,"0,11"
1301506,2010,,,
1301506,2011,,,
1301506,2012,,,
1301506,2013,,,
1301506,2014,,,
1301506,2015,91.75,97.45,"0,00"
1301506,2016,93.57,97.15,"0,00"
1301506,2017,92.98,95.9,"0,00"
1301506,2018,,,"0,15"
1301506,2019,,,"0,15"
1301506,2020,,,"0,15"
1301605,2010,,,
1301605,2011,,,
1301605,2012,,,
1301605,2013,,,
1301605,2014,,,
1301605,2015,82.39,94.57,"0,00"
1301605,2016,87.76,94.2,"0,00"
1301605,2017,89.74,91.85,"0,00"
1301605,2018,,,"0,00"
1301605,2019,,,"0,00"
1301605,2020,,,"0,00"
1301654,2010,,,
1301654,2011,,,
1301654,2012,,,
1301654,2013,,,
1301654,2014,,,
1301654,2015,89.36,93.06,"0,06"
1301654,2016,90.47,93.25,"0,06"
1301654,2017,93.26,94.16,"0,06"
1301654,2018,,,"0,06"
1301654,2019,,,"0,06"
1301654,2020,,,"0,06"
1301704,2010,,,
1301704,2011,,,
1301704,2012,,,
1301704,2013,,,
1301704,2014,,,
1301704,2015,86.17,90.42,"0,18"
1301704,2016,84.69,89.39,"0,19"
1301704,2017,85.85,88.21,"0,23"
1301704,2018,,,"0,22"
1301704,2019,,,"0,22"
1301704,2020,,,"0,21"
1301803,2010,,,
1301803,2011,,,
1301803,2012,,,
1301803,2013,,,
1301803,2014,,,
1301803,2015,93.33,97.91,"0,04"
1301803,2016,94.5,98.22,"0,04"
1301803,2017,94.54,94.31,"0,07"
1301803,2018,,,"0,07"
1301803,2019,,,"0,07"
1301803,2020,,,"0,10"
1301852,2010,,,
1301852,2011,,,
1301852,2012,,,
1301852,2013,,,
1301852,2014,,,
1301852,2015,71.51,88.93,"0,39"
1301852,2016,87.29,90.12,"0,36"
1301852,2017,87.07,88.46,"0,38"
1301852,2018,,,"0,36"
1301852,2019,,,"0,37"
1301852,2020,,,"0,37"
1301902,2010,,,
1301902,2011,,,
1301902,2012,,,
1301902,2013,,,
1301902,2014,,,
1301902,2015,85.68,86.3,"0,15"
1301902,2016,81.54,84.67,"0,15"
1301902,2017,83.07,83.37,"0,15"
1301902,2018,,,"0,15"
1301902,2019,,,"0,15"
1301902,2020,,,"0,15"
1301951,2010,,,
1301951,2011,,,
1301951,2012,,,
1301951,2013,,,
1301951,2014,,,
1301951,2015,94.02,95.1,"0,12"
1301951,2016,94.05,94.47,"0,12"
1301951,2017,88.96,90.66,"0,12"
1301951,2018,,,"0,13"
1301951,2019,,,"0,26"
1301951,2020,,,"0,26"
1302009,2010,,,
1302009,2011,,,
1302009,2012,,,
1302009,2013,,,
1302009,2014,,,
1302009,2015,83.09,88.62,"0,45"
1302009,2016,75.81,81.92,"0,44"
1302009,2017,85.21,86.61,"0,33"
1302009,2018,,,"0,44"
1302009,2019,,,"0,44"
1302009,2020,,,"0,43"
1302108,2010,,,
1302108,2011,,,
1302108,2012,,,
1302108,2013,,,
1302108,2014,,,
1302108,2015,92.38,93.01,"0,59"
1302108,2016,87.96,87.98,"0,64"
1302108,2017,83.3,86.02,"0,71"
1302108,2018,,,"1,23"
1302108,2019,,,"1,45"
1302108,2020,,,"1,78"
1302207,2010,,,
1302207,2011,,,
1302207,2012,,,
1302207,2013,,,
1302207,2014,,,
1302207,2015,86.96,83.84,"0,15"
1302207,2016,84.06,87.75,"0,15"
1302207,2017,86.64,88.86,"0,14"
1302207,2018,,,"0,14"
1302207,2019,,,"0,14"
1302207,2020,,,"0,13"
1302306,2010,,,
1302306,2011,,,
1302306,2012,,,
1302306,2013,,,
1302306,2014,,,
1302306,2015,90.2,90.38,"0,12"
1302306,2016,88.68,93.11,"0,12"
1302306,2017,90.41,93.34,"0,13"
1302306,2018,,,"0,14"
1302306,2019,,,"0,14"
1302306,2020,,,"0,14"
1302405,2010,,,
1302405,2011,,,
1302405,2012,,,
1302405,2013,,,
1302405,2014,,,
1302405,2015,90.9,94.95,"0,12"
1302405,2016,87.64,92.07,"0,14"
1302405,2017,86.05,88.82,"0,13"
1302405,2018,,,"0,13"
1302405,2019,,,"0,13"
1302405,2020,,,"0,13"
1302504,2010,,,
1302504,2011,,,
1302504,2012,,,
1302504,2013,,,
1302504,2014,,,
1302504,2015,74.51,92.41,"0,16"
1302504,2016,87.4,92.17,"0,15"
1302504,2017,88.88,91.79,"0,16"
1302504,2018,,,"0,16"
1302504,2019,,,"0,15"
1302504,2020,,,"0,18"
1302553,2010,,,
1302553,2011,,,
1302553,2012,,,
1302553,2013,,,
1302553,2014,,,
1302553,2015,85.25,80.47,"0,11"
1302553,2016,87.59,82.03,"0,10"
1302553,2017,87.42,79.49,"0,07"
1302553,2018,,,"0,10"
1302553,2019,,,"0,09"
1302553,2020,,,"0,09"
1302603,2010,,,
1302603,2011,,,
1302603,2012,,,
1302603,2013,,,
1302603,2014,,,
1302603,2015,70.74,74.42,"0,12"
1302603,2016,70.39,71.24,"0,11"
1302603,2017,67.93,70.63,"0,11"
1302603,2018,,,"0,10"
1302603,2019,,,"0,08"
1302603,2020,,,"0,07"
1302702,2010,,,
1302702,2011,,,
1302702,2012,,,
1302702,2013,,,
1302702,2014,,,
1302702,2015,87.97,92.03,"0,11"
1302702,2016,89.03,91.27,"0,11"
1302702,2017,86.46,88.42,"0,13"
1302702,2018,,,"0,13"
1302702,2019,,,"0,13"
1302702,2020,,,"0,16"
1302801,2010,,,
1302801,2011,,,
1302801,2012,,,
1302801,2013,,,
1302801,2014,,,
1302801,2015,95.37,95.83,"0,05"
1302801,2016,95.34,95.53,"0,05"
1302801,2017,95.3,94.89,"0,05"
1302801,2018,,,"0,06"
1302801,2019,,,"0,22"
1302801,2020,,,"0,27"
1302900,2010,,,
1302900,2011,,,
1302900,2012,,,
1302900,2013,,,
1302900,2014,,,
1302900,2015,88.15,98.49,"0,15"
1302900,2016,95.88,97.41,"0,13"
1302900,2017,94.5,95.58,"0,13"
1302900,2018,,,"0,13"
1302900,2019,,,"0,11"
1302900,2020,,,"0,09"
1303007,2010,,,
1303007,2011,,,
1303007,2012,,,
1303007,2013,,,
1303007,2014,,,
1303007,2015,92.13,94.89,"0,05"
1303007,2016,90.56,92.66,"0,05"
1303007,2017,89.94,91.04,"0,10"
1303007,2018,,,"0,10"
1303007,2019,,,"0,09"
1303007,2020,,,"0,09"
1303106,2010,,,
1303106,2011,,,
1303106,2012,,,
1303106,2013,,,
1303106,2014,,,
1303106,2015,92.18,91.1,"0,14"
1303106,2016,91.16,88.08,"0,17"
1303106,2017,89.12,85.21,"0,19"
1303106,2018,,,"0,16"
1303106,2019,,,"0,19"
1303106,2020,,,"0,18"
1303205,2010,,,
1303205,2011,,,
1303205,2012,,,
1303205,2013,,,
1303205,2014,,,
1303205,2015,86.5,88.25,"0,00"
1303205,2016,84.32,85.31,"0,06"
1303205,2017,84.71,84.56,"0,00"
1303205,2018,,,"0,05"
1303205,2019,,,"0,05"
1303205,2020,,,"0,05"
1303304,2010,,,
1303304,2011,,,
1303304,2012,,,
1303304,2013,,,
1303304,2014,,,
1303304,2015,91.01,92.06,"0,21"
1303304,2016,89.16,90.31,"0,20"
1303304,2017,89.28,89.3,"0,20"
1303304,2018,,,"0,20"
1303304,2019,,,"0,20"
1303304,2020,,,"0,19"
1303403,2010,,,
1303403,2011,,,
1303403,2012,,,
1303403,2013,,,
1303403,2014,,,
1303403,2015,91.74,93.55,"0,13"
1303403,2016,90.85,94.21,"0,13"
1303403,2017,90.2,92.43,"0,12"
1303403,2018,,,"0,13"
1303403,2019,,,"0,13"
1303403,2020,,,"0,13"
1303502,2010,,,
1303502,2011,,,
1303502,2012,,,
1303502,2013,,,
1303502,2014,,,
1303502,2015,92.7,95.37,"0,21"
1303502,2016,92.56,95.05,"0,21"
1303502,2017,92.41,93.52,"0,20"
1303502,2018,,,"0,21"
1303502,2019,,,"0,21"
1303502,2020,,,"0,21"
1303536,2010,,,
1303536,2011,,,
1303536,2012,,,
1303536,2013,,,
1303536,2014,,,
1303536,2015,81.6,80.32,"0,37"
1303536,2016,80.1,81.52,"0,36"
1303536,2017,81.73,79.6,"0,38"
1303536,2018,,,"0,40"
1303536,2019,,,"0,39"
1303536,2020,,,"0,38"
1303569,2010,,,
1303569,2011,,,
1303569,2012,,,
1303569,2013,,,
1303569,2014,,,
1303569,2015,82.98,73.57,"0,30"
1303569,2016,84.94,72.82,"0,29"
1303569,2017,82.09,72.57,"0,28"
1303569,2018,,,"0,31"
1303569,2019,,,"0,27"
1303569,2020,,,"0,26"
1303601,2010,,,
1303601,2011,,,
1303601,2012,,,
1303601,2013,,,
1303601,2014,,,
1303601,2015,86.68,94.13,"0,13"
1303601,2016,88.88,94.41,"0,09"
1303601,2017,88.46,95.07,"0,08"
1303601,2018,,,"0,08"
1303601,2019,,,"0,12"
1303601,2020,,,"0,12"
1303700,2010,,,
1303700,2011,,,
1303700,2012,,,
1303700,2013,,,
1303700,2014,,,
1303700,2015,89.77,87.68,"0,21"
1303700,2016,90.58,91.14,"0,21"
1303700,2017,89.53,89.52,"0,26"
1303700,2018,,,"0,27"
1303700,2019,,,"0,32"
1303700,2020,,,"0,28"
1303809,2010,,,
1303809,2011,,,
1303809,2012,,,
1303809,2013,,,
1303809,2014,,,
1303809,2015,90.13,94.28,"0,09"
1303809,2016,85.93,92.62,"0,09"
1303809,2017,83.77,91.54,"0,09"
1303809,2018,,,"0,09"
1303809,2019,,,"0,09"
1303809,2020,,,"0,09"
1303908,2010,,,
1303908,2011,,,
1303908,2012,,,
1303908,2013,,,
1303908,2014,,,
1303908,2015,84.76,89.35,"0,16"
1303908,2016,88.42,90.84,"0,16"
1303908,2017,87.31,88.95,"0,16"
1303908,2018,,,"0,16"
1303908,2019,,,"0,15"
1303908,2020,,,"0,15"
1303957,2010,,,
1303957,2011,,,
1303957,2012,,,
1303957,2013,,,
1303957,2014,,,
1303957,2015,86.34,81.46,"0,31"
1303957,2016,83.81,83.81,"0,31"
1303957,2017,79.32,82.95,"0,30"
1303957,2018,,,"0,29"
1303957,2019,,,"0,29"
1303957,2020,,,"0,28"
1304005,2010,,,
1304005,2011,,,
1304005,2012,,,
1304005,2013,,,
1304005,2014,,,
1304005,2015,88.46,96.29,"0,33"
1304005,2016,89.81,94,"0,22"
1304005,2017,88.71,89.67,"0,43"
1304005,2018,,,"0,44"
1304005,2019,,,"0,55"
1304005,2020,,,"0,54"
1304062,2010,,,
1304062,2011,,,
1304062,2012,,,
1304062,2013,,,
1304062,2014,,,
1304062,2015,83.56,88.67,"0,10"
1304062,2016,87.03,91.6,"0,11"
1304062,2017,85.35,89.95,"0,11"
1304062,2018,,,"0,11"
1304062,2019,,,"0,11"
1304062,2020,,,"0,12"
1304104,2010,,,
1304104,2011,,,
1304104,2012,,,
1304104,2013,,,
1304104,2014,,,
1304104,2015,86.68,81.11,"0,22"
1304104,2016,71.14,77.55,"0,22"
1304104,2017,77.21,80.12,"0,22"
1304104,2018,,,"0,35"
1304104,2019,,,"0,35"
1304104,2020,,,"0,35"
1304203,2010,,,
1304203,2011,,,
1304203,2012,,,
1304203,2013,,,
1304203,2014,,,
1304203,2015,88.96,93.8,"0,13"
1304203,2016,89.51,94.01,"0,13"
1304203,2017,88.62,91.84,"0,15"
1304203,2018,,,"0,15"
1304203,2019,,,"0,17"
1304203,2020,,,"0,17"
1304237,2010,,,
1304237,2011,,,
1304237,2012,,,
1304237,2013,,,
1304237,2014,,,
1304237,2015,92.41,93.14,"0,16"
1304237,2016,91.33,92.11,"0,22"
1304237,2017,91.32,90.24,"0,21"
1304237,2018,,,"0,22"
1304237,2019,,,"0,21"
1304237,2020,,,"0,21"
1304260,2010,,,
1304260,2011,,,
1304260,2012,,,
1304260,2013,,,
1304260,2014,,,
1304260,2015,93.46,83.81,"0,15"
1304260,2016,94.52,91.66,"0,15"
1304260,2017,94.69,93.7,"0,15"
1304260,2018,,,"0,15"
1304260,2019,,,"0,15"
1304260,2020,,,"0,15"
1304302,2010,,,
1304302,2011,,,
1304302,2012,,,
1304302,2013,,,
1304302,2014,,,
1304302,2015,88.85,90.39,"0,06"
1304302,2016,89.71,91.64,"0,06"
1304302,2017,88.71,84.77,"0,30"
1304302,2018,,,"0,31"
1304302,2019,,,"0,31"
1304302,2020,,,"0,31"
1304401,2010,,,
1304401,2011,,,
1304401,2012,,,
1304401,2013,,,
1304401,2014,,,
1304401,2015,89.99,93.12,"0,05"
1304401,2016,91.25,92.84,"0,05"
1304401,2017,93.54,90.96,"0,05"
1304401,2018,,,"0,09"
1304401,2019,,,"0,09"
1304401,2020,,,"0,17"
1400027,2010,,,
1400027,2011,,,
1400027,2012,,,
1400027,2013,,,
1400027,2014,,,
1400027,2015,81.18,80.33,"0,27"
1400027,2016,82.6,79.06,"0,35"
1400027,2017,80.74,81.29,"0,35"
1400027,2018,,,"0,24"
1400027,2019,,,"0,23"
1400027,2020,,,"0,23"
1400050,2010,,,
1400050,2011,,,
1400050,2012,,,
1400050,2013,,,
1400050,2014,,,
1400050,2015,88.57,93.06,"0,19"
1400050,2016,89.81,90.89,"0,19"
1400050,2017,85.19,85.55,"0,19"
1400050,2018,,,"0,26"
1400050,2019,,,"0,26"
1400050,2020,,,"0,39"
1400100,2010,,,
1400100,2011,,,
1400100,2012,,,
1400100,2013,,,
1400100,2014,,,
1400100,2015,59.87,65.55,"0,13"
1400100,2016,58.16,60.25,"0,11"
1400100,2017,54.36,58.49,"0,11"
1400100,2018,,,"0,11"
1400100,2019,,,"0,10"
1400100,2020,,,"0,11"
1400159,2010,,,
1400159,2011,,,
1400159,2012,,,
1400159,2013,,,
1400159,2014,,,
1400159,2015,85.88,84.99,"0,43"
1400159,2016,86.78,84.47,"0,42"
1400159,2017,83.55,85.1,"0,50"
1400159,2018,,,"0,49"
1400159,2019,,,"0,48"
1400159,2020,,,"0,88"
1400175,2010,,,
1400175,2011,,,
1400175,2012,,,
1400175,2013,,,
1400175,2014,,,
1400175,2015,84.15,85.88,"0,19"
1400175,2016,86.69,85.66,"0,18"
1400175,2017,84.86,84.24,"0,24"
1400175,2018,,,"0,28"
1400175,2019,,,"0,33"
1400175,2020,,,"0,16"
1400209,2010,,,
1400209,2011,,,
1400209,2012,,,
1400209,2013,,,
1400209,2014,,,
1400209,2015,76.36,88.16,"0,35"
1400209,2016,78.02,82.75,"0,34"
1400209,2017,82.44,83.95,"0,34"
1400209,2018,,,"0,37"
1400209,2019,,,"0,37"
1400209,2020,,,"0,40"
1400233,2010,,,
1400233,2011,,,
1400233,2012,,,
1400233,2013,,,
1400233,2014,,,
1400233,2015,76.49,80.12,"0,22"
1400233,2016,77.73,80.66,"0,21"
1400233,2017,77.27,78.37,"0,21"
1400233,2018,,,"0,20"
1400233,2019,,,"0,20"
1400233,2020,,,"0,29"
1400282,2010,,,
1400282,2011,,,
1400282,2012,,,
1400282,2013,,,
1400282,2014,,,
1400282,2015,75.34,82.65,"0,19"
1400282,2016,77.7,76.16,"0,19"
1400282,2017,84.94,62.96,"0,18"
1400282,2018,,,"0,17"
1400282,2019,,,"0,17"
1400282,2020,,,"0,16"
1400308,2010,,,
1400308,2011,,,
1400308,2012,,,
1400308,2013,,,
1400308,2014,,,
1400308,2015,83.72,82.28,"0,18"
1400308,2016,82.52,79.32,"0,24"
1400308,2017,86.66,78.57,"0,30"
1400308,2018,,,"0,29"
1400308,2019,,,"0,28"
1400308,2020,,,"0,28"
1400407,2010,,,
1400407,2011,,,
1400407,2012,,,
1400407,2013,,,
1400407,2014,,,
1400407,2015,88.47,96.29,"0,30"
1400407,2016,91.16,95.61,"0,19"
1400407,2017,83.26,93.87,"0,29"
1400407,2018,,,"0,18"
1400407,2019,,,"0,18"
1400407,2020,,,"0,43"
1400456,2010,,,
1400456,2011,,,
1400456,2012,,,
1400456,2013,,,
1400456,2014,,,
1400456,2015,80.11,89.4,"0,08"
1400456,2016,81.76,90.25,"0,08"
1400456,2017,81.89,81.57,"0,08"
1400456,2018,,,"0,06"
1400456,2019,,,"0,06"
1400456,2020,,,"0,05"
1400472,2010,,,
1400472,2011,,,
1400472,2012,,,
1400472,2013,,,
1400472,2014,,,
1400472,2015,75.93,76.43,"0,07"
1400472,2016,76.19,74.31,"0,07"
1400472,2017,73.04,73.94,"0,07"
1400472,2018,,,"0,41"
1400472,2019,,,"0,37"
1400472,2020,,,"0,39"
1400506,2010,,,
1400506,2011,,,
1400506,2012,,,
1400506,2013,,,
1400506,2014,,,
1400506,2015,78.74,83.09,"0,40"
1400506,2016,77.14,81.17,"0,39"
1400506,2017,73.45,74.27,"0,39"
1400506,2018,,,"0,37"
1400506,2019,,,"0,37"
1400506,2020,,,"0,36"
1400605,2010,,,
1400605,2011,,,
1400605,2012,,,
1400605,2013,,,
1400605,2014,,,
1400605,2015,79.58,87.01,"0,14"
1400605,2016,75.83,85.7,"0,13"
1400605,2017,82.8,88.2,"0,13"
1400605,2018,,,"0,13"
1400605,2019,,,"0,13"
1400605,2020,,,"0,12"
1400704,2010,,,
1400704,2011,,,
1400704,2012,,,
1400704,2013,,,
1400704,2014,,,
1400704,2015,85.04,86.97,"0,42"
1400704,2016,88.54,88.27,"0,31"
1400704,2017,70.65,89.9,"0,31"
1400704,2018,,,"0,39"
1400704,2019,,,"0,38"
1400704,2020,,,"0,28"
1500107,2010,,,
1500107,2011,,,
1500107,2012,,,
1500107,2013,,,
1500107,2014,,,
1500107,2015,79.42,89.62,"0,13"
1500107,2016,84.47,87.36,"0,13"
1500107,2017,86.54,87.08,"0,12"
1500107,2018,,,"0,13"
1500107,2019,,,"0,13"
1500107,2020,,,"0,15"
1500131,2010,,,
1500131,2011,,,
1500131,2012,,,
1500131,2013,,,
1500131,2014,,,
1500131,2015,82.38,89.82,"0,42"
1500131,2016,80.84,86.47,"0,42"
1500131,2017,79.59,83.09,"0,42"
1500131,2018,,,"0,41"
1500131,2019,,,"0,40"
1500131,2020,,,"0,40"
1500206,2010,,,
1500206,2011,,,
1500206,2012,,,
1500206,2013,,,
1500206,2014,,,
1500206,2015,91.37,92.68,"0,13"
1500206,2016,89.82,92.82,"0,13"
1500206,2017,92.28,93.6,"0,13"
1500206,2018,,,"0,13"
1500206,2019,,,"0,13"
1500206,2020,,,"0,13"
1500305,2010,,,
1500305,2011,,,
1500305,2012,,,
1500305,2013,,,
1500305,2014,,,
1500305,2015,89.6,95.61,"0,00"
1500305,2016,92.51,96.07,"0,00"
1500305,2017,92.36,94.06,"0,03"
1500305,2018,,,"0,05"
1500305,2019,,,"0,05"
1500305,2020,,,"0,05"
1500347,2010,,,
1500347,2011,,,
1500347,2012,,,
1500347,2013,,,
1500347,2014,,,
1500347,2015,88.36,89.14,"0,00"
1500347,2016,80.54,85.07,"0,00"
1500347,2017,80.31,72.09,"0,00"
1500347,2018,,,"0,04"
1500347,2019,,,"0,04"
1500347,2020,,,"0,18"
1500404,2010,,,
1500404,2011,,,
1500404,2012,,,
1500404,2013,,,
1500404,2014,,,
1500404,2015,91.1,90.63,"0,04"
1500404,2016,92.16,92.7,"0,04"
1500404,2017,91.31,90.43,"0,04"
1500404,2018,,,"0,04"
1500404,2019,,,"0,04"
1500404,2020,,,"0,04"
1500503,2010,,,
1500503,2011,,,
1500503,2012,,,
1500503,2013,,,
1500503,2014,,,
1500503,2015,91.19,92.62,"0,18"
1500503,2016,89.52,91.07,"0,18"
1500503,2017,92.18,92.59,"0,18"
1500503,2018,,,"0,18"
1500503,2019,,,"0,18"
1500503,2020,,,"0,21"
1500602,2010,,,
1500602,2011,,,
1500602,2012,,,
1500602,2013,,,
1500602,2014,,,
1500602,2015,76.24,74.26,"0,18"
1500602,2016,73.36,65.82,"0,17"
1500602,2017,71.98,67.73,"0,18"
1500602,2018,,,"0,19"
1500602,2019,,,"0,20"
1500602,2020,,,"0,19"
1500701,2010,,,
1500701,2011,,,
1500701,2012,,,
1500701,2013,,,
1500701,2014,,,
1500701,2015,86.26,95.94,"0,00"
1500701,2016,96.25,97.55,"0,00"
1500701,2017,94.9,95.88,"0,00"
1500701,2018,,,"0,00"
1500701,2019,,,"0,00"
1500701,2020,,,"0,00"
1500800,2010,,,
1500800,2011,,,
1500800,2012,,,
1500800,2013,,,
1500800,2014,,,
1500800,2015,71.56,72.93,"0,11"
1500800,2016,66.38,65.05,"0,11"
1500800,2017,60.27,62.88,"0,11"
1500800,2018,,,"0,11"
1500800,2019,,,"0,12"
1500800,2020,,,"0,12"
1500859,2010,,,
1500859,2011,,,
1500859,2012,,,
1500859,2013,,,
1500859,2014,,,
1500859,2015,85.92,87.79,"0,12"
1500859,2016,90.74,84.54,"0,11"
1500859,2017,90.52,78.5,"0,19"
1500859,2018,,,"0,18"
1500859,2019,,,"0,22"
1500859,2020,,,"0,21"
1500909,2010,,,
1500909,2011,,,
1500909,2012,,,
1500909,2013,,,
1500909,2014,,,
1500909,2015,87.42,92.66,"0,05"
1500909,2016,87.34,91.94,"0,05"
1500909,2017,89.39,91.54,"0,05"
1500909,2018,,,"0,02"
1500909,2019,,,"0,02"
1500909,2020,,,"0,04"
1500958,2010,,,
1500958,2011,,,
1500958,2012,,,
1500958,2013,,,
1500958,2014,,,
1500958,2015,87.42,89.54,"0,07"
1500958,2016,87.56,87.66,"0,03"
1500958,2017,86.71,87.75,"0,20"
1500958,2018,,,"0,19"
1500958,2019,,,"0,19"
1500958,2020,,,"0,19"
1501006,2010,,,
1501006,2011,,,
1501006,2012,,,
1501006,2013,,,
1501006,2014,,,
1501006,2015,86.08,89.4,"0,19"
1501006,2016,84.84,87.96,"0,25"
1501006,2017,82.18,84.06,"0,25"
1501006,2018,,,"0,24"
1501006,2019,,,"0,24"
1501006,2020,,,"0,24"
1501105,2010,,,
1501105,2011,,,
1501105,2012,,,
1501105,2013,,,
1501105,2014,,,
1501105,2015,93.74,96.18,"0,14"
1501105,2016,94.83,96.07,"0,14"
1501105,2017,95.7,94.29,"0,20"
1501105,2018,,,"0,20"
1501105,2019,,,"0,20"
1501105,2020,,,"0,19"
1501204,2010,,,
1501204,2011,,,
1501204,2012,,,
1501204,2013,,,
1501204,2014,,,
1501204,2015,90.2,93.87,"0,16"
1501204,2016,91.7,95.86,"0,18"
1501204,2017,94.11,96.38,"0,17"
1501204,2018,,,"0,17"
1501204,2019,,,"0,17"
1501204,2020,,,"0,17"
1501253,2010,,,
1501253,2011,,,
1501253,2012,,,
1501253,2013,,,
1501253,2014,,,
1501253,2015,75.85,84.68,"0,61"
1501253,2016,74.98,83.39,"0,62"
1501253,2017,74.37,72.14,"0,63"
1501253,2018,,,"0,60"
1501253,2019,,,"0,61"
1501253,2020,,,"0,61"
1501303,2010,,,
1501303,2011,,,
1501303,2012,,,
1501303,2013,,,
1501303,2014,,,
1501303,2015,76.46,84.01,"0,24"
1501303,2016,83.59,78.42,"0,25"
1501303,2017,81.48,74.86,"0,23"
1501303,2018,,,"0,23"
1501303,2019,,,"0,23"
1501303,2020,,,"0,22"
1501402,2010,,,
1501402,2011,,,
1501402,2012,,,
1501402,2013,,,
1501402,2014,,,
1501402,2015,82.16,88.45,"0,05"
1501402,2016,76.73,80.77,"0,06"
1501402,2017,74.76,75.93,"0,06"
1501402,2018,,,"0,06"
1501402,2019,,,"0,06"
1501402,2020,,,"0,06"
1501451,2010,,,
1501451,2011,,,
1501451,2012,,,
1501451,2013,,,
1501451,2014,,,
1501451,2015,84.73,92.38,"0,06"
1501451,2016,85.1,91.3,"0,06"
1501451,2017,83.53,87.08,"0,29"
1501451,2018,,,"0,40"
1501451,2019,,,"0,51"
1501451,2020,,,"0,51"
1501501,2010,,,
1501501,2011,,,
1501501,2012,,,
1501501,2013,,,
1501501,2014,,,
1501501,2015,68.69,80.02,"0,26"
1501501,2016,77.03,75.75,"0,25"
1501501,2017,82.58,79.5,"0,26"
1501501,2018,,,"0,28"
1501501,2019,,,"0,27"
1501501,2020,,,"0,27"
1501576,2010,,,
1501576,2011,,,
1501576,2012,,,
1501576,2013,,,
1501576,2014,,,
1501576,2015,78.31,80.8,"0,25"
1501576,2016,79.65,81.07,"0,24"
1501576,2017,81.04,80.07,"0,24"
1501576,2018,,,"0,30"
1501576,2019,,,"0,29"
1501576,2020,,,"0,29"
1501600,2010,,,
1501600,2011,,,
1501600,2012,,,
1501600,2013,,,
1501600,2014,,,
1501600,2015,81.79,84.83,"0,07"
1501600,2016,82.22,83.71,"0,06"
1501600,2017,77.85,81.01,"0,06"
1501600,2018,,,"0,06"
1501600,2019,,,"0,06"
1501600,2020,,,"0,42"
1501709,2010,,,
1501709,2011,,,
1501709,2012,,,
1501709,2013,,,
1501709,2014,,,
1501709,2015,82.17,89.51,"0,18"
1501709,2016,82.33,89.12,"0,20"
1501709,2017,81.56,83.39,"0,25"
1501709,2018,,,"0,26"
1501709,2019,,,"0,26"
1501709,2020,,,"0,26"
1501725,2010,,,
1501725,2011,,,
1501725,2012,,,
1501725,2013,,,
1501725,2014,,,
1501725,2015,81.17,80.83,"0,47"
1501725,2016,81.73,83.44,"0,47"
1501725,2017,78,80.46,"0,48"
1501725,2018,,,"0,46"
1501725,2019,,,"0,46"
1501725,2020,,,"0,47"
